id_alojamiento,id_valoracion,fecha,id_revisor,nombre_revisor,comentario
242188,409300980,2019-02-07,1588514,Alan,"Li is a fantastic host.  She gave you minute details of how to get to her place and when arrived she gave you the best advice of the orientation of the city and museums.  The apartment location is top notch, in a cool area and very close to major metro stops and buses.  Li will make you feel welcome and leave you in private.  Highly recommended."
242188,410387272,2019-02-10,49066114,Michiel,"Very good location, very nice place and excellent host!"
242188,411380274,2019-02-12,241532873,Aleksandra,"The host is very kind and wants to help you if needed. After a warm welcome, she gives you advices about the city, places you can visit, what can you do etc. Rooms are great, everything is as written in the offer.. The location is just perfect, in the center, and good for arranging any kind of sightseeing very easily.. Warm recommendations for this host and accommodation, as well!"
242188,413250633,2019-02-17,69098348,Jessica,"Amazing place! Staying with Li was like staying with family. She is very kind, welcoming and friendly- with lots of local tips and info on what to see and how to get there. Li has a gorgeous and spacious home, close to transport, or walking distance to the food and music district and old town if you prefer to explore on foot. I had a great stay, would definitely recommend. I was the only guest when I stayed and had the top floor of the apartment to myself, with a bathroom, kettle and fridge and comfy sitting area full of light and plants and a big bathroom."
242188,416778506,2019-02-25,17732816,Romain,Li was very nice and welcoming. His appartment is well located and very clean.
242188,420307109,2019-03-06,67304705,Francisco,One of my Airbnb most satisfying stays. Greatly recomiended!!
242188,421969788,2019-03-10,37005481,Chalotte,Very dirty and horrible.
242188,426223969,2019-03-20,205958,Aysil,"Great location just in the center. Li is an outstanding host, she gave me lots of tips to make my trip easier. She has arranged great amenities in the living room upstairs, you have everything more than you need., so you just feel home. Highly recommended.!"
242188,440743320,2019-04-21,243329322,An,"Een fijne, nette kamer met mooi uitzicht, maar de gordijnen laten wel veel licht door. Denk daaraan, als je in de lente/zomer gaat. De badkamer is ruim en de douche is heel goed, meteen warm water. Dat het toilet niet apart is, is soms wat lastig, als er andere gasten zijn en je dus moet wachten. Maar Li zei me wel maximaal drie gasten tegelijk te ontvangen. In de woonkamer staan heel wat boeken en een tv-toestel, een waterkoker en een microgolfoven. Water, thee en koffie zijn beschikbaar. En ook servies en bestek. Ik mocht ook haar keuken gebruiken om te koken en af te wassen. Li antwoordde heel snel op mijn berichten, heeft me goed uitgelegd hoe ik van de luchthaven tot bij haar geraakte en stond me op te wachten. Ze kan je heel wat info geven over wat te zien en te doen in en rond Stockholm. Ze legt je ook uit hoe ergens te geraken met het openbaar vervoer en zo.  En daarnaast hebben we heel wat gezellige babbels gehad over vanalles en nog wat :-) (Ik studeer Zweeds en dat was dus ook een goede oefening voor mij.)"
242188,445887074,2019-04-30,37242035,Denis,Lee met me with all hospitality and gave me very useful advices for the city. Her house is in a beautiful  silent place and around 3 min from commute train station. So getting to the city center takes around 5-10 minutes. Also her house quite near to the hipster part of Stockholm around 10-15 min walk.  So you can easily access great pubs and venues where you can spend evening.
242188,449708515,2019-05-07,12886826,Adele,Li's place is in a great location for using the trains and buses to explore Stockholm.  Li is available for advice about what to visit and how to get there.  Her place has cafes and supermarkets nearby.  It is a safe neighbourhood.  The set up of her place allows you to be quite independent.  I really enjoyed staying there.
242188,455116690,2019-05-19,27039205,Alice,"A very homey and cozy apartment with each access to major transportation options nearby. Room is clean and bedding comfortable. Bathroom is shared with other travelers, but there is a separate living room space for all to share too. Li was very nice and offered quite some sightseeing tips upon my arrival."
242188,456299357,2019-05-21,157546114,Elizabeth,"Easy communication, clean and pleasant room. Fantastic location"
242188,457047073,2019-05-23,222441032,Christoph,"Room with everything you really need, well located. Li took half an hour time to explain everything about Stockholm. Warm welcome with a cup if tea. Perfect AirB&B experience!!"
242188,460058773,2019-05-28,67257685,Audrey,"Li is very welcoming, the place is clean and convincingly located."
242188,467149659,2019-06-10,169369156,Chris,Great location and offers great tips about the area!
242188,469198517,2019-06-14,8982462,Colin,"Great stay, Li was super welcoming and the room was perfect"
242188,470522844,2019-06-16,260823180,Alissa,"Super close to the train station, both entrances, quiet and safe neighborhood!"
242188,472739756,2019-06-20,5467721,Dawn,I really enjoyed my stay. Li was a kind host with helpful information. The space was great for one person. I also think the location was perfect. I would definitely recommend it.
242188,474375881,2019-06-23,5872794,Rita,"Li is an amazing and gracious host. Accommodated a really late check in , had all tourist info handy and was ever willing to help. Place was cozy and convenient to get around by public transport. Would definitely visit again."
